Vert large test graph
1000
405	205	232
12	603	7086
672	32	9125
651	145	7275
907	113	179
225	798	5191
270	43	6066
772	730	2620
620	856	9464
854	777	4270
847	121	6877
539	542	1989
491	392	6802
319	927	3950
280	311	3478
364	524	7127
992	34	2592
617	524	7512
615	356	5596
151	49	2067
884	254	2546
321	980	3174
735	680	1051
409	419	1182
858	832	1659
419	536	6986
847	84	7569
147	942	8830
471	815	8662
412	139	8697
795	932	4047
720	649	8045
623	757	5807
967	494	254
822	584	4055
663	559	763
615	377	6460
179	491	5849
414	75	2711
65	988	5299
129	70	5471
175	519	6919
32	96	1390
413	410	7113
452	891	4387
660	33	2460
998	614	8019
438	50	7078
870	559	3207
226	507	2582
169	155	1933
872	576	7047
124	865	3532
546	704	8339
783	655	4577
642	485	286
820	803	8048
269	378	6764
787	653	3907
251	51	4383
470	351	235
803	154	2065
924	182	2189
310	422	7220
687	307	2282
35	496	485
822	55	248
407	624	8920
458	256	3026
674	787	5080
696	950	7521
333	418	6754
292	144	3931
283	160	7366
30	930	2638
723	277	4873
928	190	2288
773	478	3640
536	481	6982
113	148	5333
210	217	4172
556	470	9969
84	426	5693
374	85	2508
928	962	9303
629	531	2836
637	737	6155
695	298	2168
321	493	8383
246	447	8181
896	332	7583
250	710	3135
129	86	4733
917	0	6501
286	768	3747
540	531	2368
302	382	7072
679	191	5637
284	956	422
577	234	5858
939	684	2593
312	539	4281
606	443	5513
705	381	5549
649	26	3001
811	593	2377
865	448	2771
306	272	4134
469	732	9625
868	661	1827
348	195	3163
605	703	4578
697	684	4197
817	712	4722
943	602	2785
8	328	835
45	263	7245
279	298	2519
659	756	9341
214	691	3164
809	102	9440
504	138	9316
683	376	5054
308	617	4907
605	895	6897
769	992	8335
243	314	1227
363	202	4921
613	34	7753
57	836	4934
985	379	2907
973	414	3402
121	618	6934
455	915	9087
584	767	5448
87	462	9553
577	800	3446
537	826	8010
34	426	6386
708	620	6288
618	716	5463
863	248	3915
61	755	1034
370	86	4727
608	643	282
681	43	8610
700	488	8445
325	355	8889
251	714	1475
944	407	2251
285	153	867
681	194	3364
135	820	7012
987	838	5182
384	307	3642
326	225	4171
121	43	4155
927	725	9749
620	51	9749
891	551	5871
394	854	8288
883	942	5988
799	56	9801
705	355	8364
77	426	4763
191	32	3935
412	764	2727
289	888	3546
386	834	5689
868	125	4284
71	329	3292
481	132	3142
392	38	2041
55	89	204
984	408	3515
345	159	5510
861	80	8967
625	606	3303
214	157	4479
762	10	3696
879	997	8281
33	59	9119
632	877	8248
465	571	1692
432	329	2838
523	295	2349
538	335	1928
190	767	1112
783	485	2981
682	177	6934
346	267	5678
600	811	9740
208	85	936
962	534	1798
303	696	1846
915	580	3759
727	535	1612
494	455	3813
94	52	8641
320	738	9809
350	683	5557
82	764	7399
808	885	4327
839	582	4144
705	830	2410
865	488	5655
248	638	6410
523	883	339
11	258	6630
997	640	7827
154	666	8799
718	250	3665
95	896	4104
174	467	866
582	993	1797
890	502	4332
933	454	8819
252	91	3072
889	684	7479
661	133	2604
734	211	8714
438	812	3723
841	273	4351
123	692	5047
449	381	5473
212	24	4412
651	36	8910
143	39	8787
16	416	2749
745	90	6571
811	362	617
608	567	9983
363	93	2126
697	125	2
583	360	8439
285	523	6059
732	59	2152
846	896	9535
205	333	265
954	894	5419
919	435	4087
708	472	923
618	8	9874
847	329	5251
717	498	5883
813	224	8983
534	705	6981
697	133	5666
116	129	7430
62	370	1203
316	950	8662
927	684	1895
270	83	1880
792	633	5522
224	718	8127
872	802	2842
197	844	4978
864	848	9653
915	485	311
194	503	4981
654	545	487
126	881	2867
809	436	2384
446	197	3148
928	84	2311
360	271	8768
317	905	4193
633	268	8006
60	369	6520
512	536	774
53	805	6781
72	592	6714
727	399	6435
647	734	5
632	419	7630
603	918	9968
327	827	5205
746	643	5078
64	343	8118
497	90	5886
814	599	3364
197	147	8338
563	77	3899
397	500	9423
785	488	5245
954	533	6011
704	793	8304
782	431	6510
536	901	4026
396	187	8746
306	202	6375
304	982	8134
381	261	2685
463	454	1976
13	466	562
312	205	6019
510	693	541
814	685	2196
929	373	3823
622	501	2070
985	420	6641
498	744	4751
365	28	9424
184	321	1878
116	910	4427
887	915	6638
263	96	5726
821	813	5679
838	350	2629
34	420	3618
260	588	3923
420	454	9231
151	758	5560
606	100	3915
193	61	387
553	470	8047
818	296	2564
988	669	2605
642	861	8503
646	465	2129
923	484	5410
195	816	3886
716	348	415
735	276	3300
279	999	8261
300	715	8443
43	964	3949
91	18	3383
813	585	1369
364	666	9546
754	768	3596
382	251	9930
596	306	4927
683	358	4088
456	718	5153
79	643	6499
350	720	2772
351	141	7138
918	635	4349
471	772	4761
767	976	1055
768	441	348
129	554	2117
890	567	2000
524	854	2301
449	424	2122
707	296	5601
410	401	8731
942	720	8132
480	125	5122
117	133	4885
876	213	9957
930	274	4490
154	693	7094
238	618	8604
692	444	2976
797	975	820
807	221	9874
371	819	9632
569	535	1435
103	620	7592
333	70	7324
225	47	2478
20	709	5549
764	165	567
825	171	9587
59	440	7882
409	15	9092
5	913	6980
313	944	150
924	609	5922
774	553	3964
797	696	9202
861	978	3518
554	327	6884
610	917	2557
59	380	6728
14	313	7056
488	152	4937
479	385	7748
656	836	9569
442	564	2351
483	533	4446
856	771	6586
991	431	8390
428	231	8118
27	292	1070
490	192	7037
476	878	8446
668	51	4864
13	585	1424
716	739	7715
750	888	3643
73	880	5983
398	620	3126
352	81	2510
361	554	346
0	146	1932
855	144	2048
927	186	6279
328	961	9408
842	616	5848
615	845	8098
600	339	1461
507	632	3194
443	1	7199
329	934	4283
864	540	1276
944	159	3939
57	853	8018
833	198	4279
96	593	60
160	84	8225
708	53	4853
962	779	3660
265	951	8531
860	549	3458
338	101	9916
247	223	7950
348	197	1245
922	83	8538
906	466	5670
222	861	9690
485	20	3447
538	376	8316
643	133	5002
89	791	2509
5	814	1877
903	85	7506
975	26	6106
888	27	6780
36	200	2526
308	93	1581
563	944	2540
774	264	3
41	519	5271
166	778	4796
307	82	14
753	429	5190
993	706	2385
761	58	4697
962	945	7373
224	926	6201
563	307	761
591	807	4501
987	974	7178
997	590	7172
772	332	5593
640	990	2780
227	861	3511
674	827	4460
312	875	1031
219	974	4389
587	702	7286
199	131	9632
96	509	9190
330	999	4529
812	177	3009
648	576	639
571	850	642
297	523	8168
578	756	662
249	591	3496
511	768	2665
833	548	2877
473	20	3334
61	371	8453
270	978	3732
299	221	1850
174	555	6705
248	330	9082
658	760	7510
696	673	6009
219	10	545
944	946	1996
294	836	3920
940	396	1409
155	865	1714
895	482	2301
674	160	4784
378	887	5456
633	105	3589
708	866	9187
817	937	8140
84	507	2450
364	718	9835
194	752	7556
520	94	7082
428	879	1532
115	801	6129
580	306	8447
255	320	2922
273	688	1036
306	660	6552
292	740	4536
739	315	254
62	53	5850
617	232	8170
431	744	2298
93	364	7163
469	448	9585
655	583	7839
939	124	6909
766	997	1303
231	422	1409
813	305	8862
803	429	9451
362	619	2792
657	268	566
562	545	729
950	798	8170
322	739	8819
281	627	3488
355	989	7192
521	385	7696
144	877	9856
284	453	6531
938	587	1161
804	355	891
450	925	6186
338	458	4619
800	862	392
137	120	7715
799	534	8756
416	708	3317
713	894	342
371	178	6212
521	21	1396
661	948	4985
552	43	9828
613	408	1505
977	248	7886
692	165	8298
554	47	5258
676	961	5577
839	830	652
204	735	3371
759	837	624
875	835	3448
462	876	6949
287	792	9867
74	578	9009
520	967	6366
999	786	5362
910	789	2592
421	536	9094
560	97	6527
834	438	3222
469	313	175
809	897	9824
535	861	7644
446	88	9943
70	290	5068
129	385	5407
91	537	6027
291	521	9410
439	42	4293
963	778	1181
885	103	3987
718	716	8268
988	792	8349
250	216	1433
246	167	8297
532	119	6230
73	538	6705
549	889	3985
346	213	4594
605	128	5854
0	315	3793
541	164	123
360	254	4885
671	804	555
545	533	1675
164	23	939
289	146	9805
988	541	4738
13	261	2770
744	945	1829
15	537	9649
506	325	341
587	337	8514
351	484	7119
701	212	2568
310	327	4042
642	236	6825
20	608	9306
897	386	3656
944	830	6989
446	86	4224
557	936	1123
772	478	8255
802	928	2549
77	134	3058
645	454	3168
81	496	5490
898	811	7451
125	788	4151
983	193	7671
197	684	6268
500	261	1653
93	669	931
745	22	8038
182	384	9749
319	922	6421
126	454	442
839	774	9417
22	804	244
567	611	2772
321	776	1934
844	5	4003
306	392	5896
744	145	3870
578	803	5963
786	245	6533
597	704	4969
649	883	6373
816	864	7958
351	233	5912
907	891	8086
301	868	8307
579	179	3635
42	527	4090
245	741	9373
954	275	1130
541	165	269
69	951	975
583	294	3234
752	392	5310
522	129	4205
377	853	4291
258	504	3544
953	839	7217
638	317	2154
870	393	4760
899	332	7965
660	168	5104
2	531	6930
843	433	4901
598	747	1906
967	881	6132
688	923	5056
979	229	8840
150	816	6838
532	562	8856
344	910	6476
997	549	8116
454	621	5353
108	72	1888
349	221	1022
206	902	1801
126	963	1766
159	165	718
826	606	5177
839	870	3247
393	916	1500
843	812	2883
549	26	3743
606	385	1705
847	134	1687
599	387	5062
515	55	3188
591	807	5930
148	464	4934
587	941	6689
708	496	4299
437	572	9355
335	944	4048
713	337	8189
459	619	8049
825	817	4670
922	443	7300
810	654	2380
886	31	4542
739	107	235
704	261	9492
378	951	2234
304	589	3407
81	833	2458
462	416	6313
137	780	4984
926	600	65
860	433	9580
100	375	4072
392	263	1381
741	651	8999
711	343	3139
777	59	2066
707	947	4270
314	868	6217
251	881	3668
370	716	2483
77	966	5134
236	73	7828
273	354	601
528	213	7411
892	111	2669
841	275	560
467	392	198
514	35	8068
968	12	5352
288	765	6280
599	125	4255
698	673	3491
315	818	9310
974	62	5920
586	337	8381
827	29	1834
572	584	9511
174	868	2733
692	538	2835
55	136	3972
797	23	3931
585	960	1846
601	18	4307
531	759	506
215	30	5551
512	795	5505
17	749	1522
755	567	5905
584	937	6737
266	327	3875
452	511	1642
425	311	5294
650	307	1228
807	766	8076
135	587	2027
451	607	4405
523	743	1722
897	750	9028
937	203	6329
806	757	8406
743	43	9555
534	695	6131
92	127	4859
102	545	4354
177	27	4476
826	546	7165
269	238	8490
457	936	331
649	915	6940
403	772	7839
260	811	2142
298	447	4438
586	996	2774
927	59	6730
916	445	8245
703	173	271
272	255	4548
308	56	2543
44	224	3573
580	963	2152
189	712	1004
885	428	8070
955	304	3619
414	981	3137
440	157	4984
898	800	3303
143	489	1349
71	805	5821
512	916	6926
235	631	5177
46	574	7309
682	156	5909
197	832	1488
620	28	5353
709	928	3716
167	58	3866
417	731	4674
948	112	9827
34	533	5568
923	652	2725
863	975	828
304	526	5044
835	714	7355
193	990	8594
63	817	2323
753	703	4693
323	610	5683
643	692	6645
683	616	7985
960	570	7888
367	954	7127
298	809	8917
459	756	9201
49	598	2124
531	629	6285
754	954	8859
201	696	918
116	183	4020
383	958	4473
290	832	839
70	655	9549
466	81	8047
635	187	7482
72	237	6488
988	535	4577
920	85	2961
507	779	9431
755	508	9072
814	322	8990
747	4	7772
379	460	1043
189	150	688
134	297	7357
191	91	7157
426	137	6594
722	723	4785
897	670	7563
202	582	2028
44	276	4133
376	898	4723
163	594	2909
121	688	1272
130	386	350
533	193	7091
332	992	2491
484	268	3956
296	867	4974
877	28	1099
135	503	5583
972	998	4315
343	346	9902
810	907	884
889	236	8260
916	358	470
924	700	8200
810	700	9006
645	405	2798
198	211	5061
799	538	4849
730	613	2047
851	633	2306
139	967	3851
672	626	4820
661	893	4859
701	519	9743
291	188	4049
340	849	7795
787	787	7475
630	768	1873
232	613	3608
765	35	837
809	706	2637
14	537	7402
296	640	6291
755	379	3834
398	844	5501
550	425	5645
139	513	4918
28	9	8091
289	225	1946
881	17	9827
677	664	3133
361	991	5675
474	148	481
182	25	4944
286	318	8030
328	462	9439
746	590	1226
982	627	9712
974	470	8818
488	605	8910
306	851	9658
375	329	5002
808	74	5525
907	757	881
278	907	6113
122	533	5305
256	989	7697
403	281	8048
550	925	2280
911	486	8832
962	929	1274
991	880	1482
967	229	5531
241	601	185
714	651	9445
304	253	4955
798	153	5094
50	662	2208
559	484	8299
946	457	6595
938	347	5367
515	842	7051
470	647	3783
293	756	4082
728	702	8246
679	923	8029
659	351	1703
652	637	1290
359	472	2883
743	428	6356
24	554	8461
130	653	6158
642	256	5562
661	270	5553
506	772	9671
427	83	5533
355	202	6
746	796	3434
296	947	9905
428	877	1254
409	24	1028
430	735	110
653	268	6404
636	939	4276
903	320	159
147	929	6164
360	268	4518
526	194	787
298	533	467
425	221	1236
66	987	2926
284	91	4977
916	941	2962
717	275	7635
629	322	1440
12	219	9926
612	525	4752
929	815	5008
9	343	8676
691	506	5567
70	897	5753
410	493	973
252	295	9901
952	823	8085
61	821	2942
736	278	3741
157	327	6532
386	224	552
368	609	7155
814	896	6068
324	774	3818
983	90	3649
321	9	1613
437	151	81
260	442	5616
524	126	4845
81	72	2868
583	486	8237
259	384	4863
34	844	6235
317	195	4292
640	492	8796
55	184	7485
650	544	2965
283	617	3025
83	524	6220
279	436	853
149	309	2348
154	322	4375
884	771	1063
247	377	4061
353	187	1721
129	986	4888
782	335	8574
359	217	2659
797	572	3353
188	431	9643
507	849	9531
193	688	2042
389	386	8330
456	821	4779
427	27	7624
749	730	7085
588	166	7058
610	488	9317
140	845	6967
948	608	5020
840	682	4054
188	480	9740
473	684	3098
99	94	997
858	632	9945
385	401	9400
999	685	7210
641	151	7419
723	414	6375
0	808	7865
186	581	9882
778	874	9177
461	632	2662
671	183	7743
67	505	3187
672	344	4367
573	848	1922
515	529	2222
104	745	8489
478	782	5130
293	290	940
300	620	5946
949	323	5949
878	755	9796
941	934	4061
379	767	6307
798	384	5873
885	790	5828
754	534	2369
713	56	9283
617	561	6434
260	41	3366
446	127	1787
133	826	2929
483	647	9897
283	390	9375
761	639	2487
797	571	205
296	858	3267
983	828	3648
42	343	5055
68	382	4023
445	987	2927
71	520	3687
229	879	3929
548	305	8833
975	839	9793
266	882	3218
649	365	3570
782	853	8747
781	40	5746
645	883	5690
947	43	7535
910	35	4840
866	764	5202
583	450	5223
928	578	1038
376	397	2319
715	171	7177
563	562	1690
815	236	1140
616	859	1783
20	829	8800
133	709	1789
631	129	3041
707	206	2534
593	280	6133
798	693	5917
86	406	5461
825	127	7904
398	632	786
23	228	952
472	467	7799
697	490	8796
278	302	1146
880	254	9719
939	799	4758
928	744	5859
123	68	2140
485	416	1994
810	300	6013
108	401	6338
628	545	7979
287	201	3204
924	152	8137
349	215	8011
581	880	3785
450	382	8289
390	52	4217
91	604	5329
147	830	3996
995	500	4366
732	139	1857
982	160	9237
177	877	4628
578	232	6220
807	204	6558
927	187	7731
462	218	6900
996	226	4634
661	776	1420
135	113	609
154	793	38
827	305	1275
662	245	7680
510	78	2268
824	802	5960
763	401	6712
835	756	9023
550	662	2665
506	641	2981
406	274	226
116	753	8113
535	861	2259
847	469	1816
26	320	8784
663	286	2761
772	273	3624
157	681	2950
194	624	4777
710	607	1447
184	47	4694
726	37	7966
331	938	1602
832	898	5052
481	118	5277
210	734	7713
617	289	8768
97	830	2957
366	755	1063
966	728	8493
990	54	7214
306	116	3768
8	444	9136
282	250	9705
841	662	5871
567	572	8191
724	545	3498
529	326	6901
917	967	7723
283	935	362
37	54	2329
810	2	4202
43	907	9294
249	77	9643
632	172	5519
84	416	7962
374	74	337
982	952	8322
511	220	76
156	415	715
536	53	490
872	502	3272
52	224	1208
683	126	7104
203	602	6982
28	526	8610
46	882	5562
585	511	277
290	58	3891
663	502	2851
396	376	9189
102	941	1537
13	927	2390
940	799	1985
281	499	1646
67	842	4616
453	733	4094
610	257	3539
753	498	5384
62	410	6435
9	593	5957
462	342	1723
100	208	3116
600	990	5498
764	703	4138
630	192	7496
301	863	3820
933	212	4668
519	703	3003
885	148	1309
605	209	5807
845	870	66
620	286	8643
32	893	2653
513	846	5667
641	788	4456
831	925	2311
634	848	7715
450	693	4059
135	41	131
568	379	4578
832	805	1321
354	630	4720
639	846	6811
931	593	5624
74	680	4549
454	847	3949
442	139	4722
542	17	4819
627	451	1437
316	970	7055
709	586	1382
558	769	8351
276	520	2619
749	681	6687
333	49	6492
756	621	2639
230	429	452
371	945	3525
685	821	5432
737	463	316
301	777	2765
303	171	9727
615	986	5238
951	852	5497
200	393	5380
381	278	923
669	262	3521
515	832	9144
482	103	7160
914	110	87
396	895	629
552	384	9702
185	531	5299
858	157	9491
600	586	662
413	444	1649
522	26	2867
820	19	5283
888	896	9516
730	364	8402
230	506	8860
646	496	4257
692	795	2823
867	886	1693
53	653	2697
809	496	5691
248	564	720
275	736	8516
251	695	2562
61	564	2410
817	823	2032
236	962	3628
261	562	2127
449	695	7293
284	261	7853
320	20	8960
685	355	1939
97	754	1908
478	42	3965
602	144	3546
801	790	4700
314	585	5029
248	863	8677
203	379	6056
611	777	8108
870	596	1495
334	578	6616
755	914	8347
294	959	9705
996	156	5796
490	327	2172
292	585	5971
96	454	7939
665	532	9742
535	864	1311
661	285	300
155	754	9297
858	946	8609
69	271	2959
71	349	9036
145	901	2860
914	118	4271
108	844	9988
44	672	7479
102	506	9964
101	207	765
669	352	6771
344	312	3252
957	794	732
559	157	1419
180	344	2949
125	462	9824
484	870	2601
124	399	4674
921	983	7628
116	319	3721
31	186	8754
505	329	6954
706	81	406
6	856	1066
397	988	9680
627	117	8132
923	597	1478
222	727	8034
373	42	3004
401	506	915
717	283	1581
148	861	329
296	199	3107
663	316	3166
570	673	5315
881	472	3654
883	369	5295
613	155	4994
800	70	6074
142	486	4740
11	212	1744
632	369	5813
893	985	457
647	542	8211
874	980	7733
55	673	4277
932	17	4269
427	895	3676
901	619	5006
361	74	7132
576	376	7729
801	612	303
499	901	9389
146	356	1463
100	829	2089
201	110	1563
149	248	4505
101	124	6176
117	772	5707
350	74	5072
657	239	4885
44	583	2253
672	44	9434
97	490	5851
532	31	8274
3	47	4971
556	880	5388
507	134	7156
596	785	9916
624	288	2741
460	760	7738
657	697	2066
849	622	9521
477	233	1057
655	628	8524
797	465	8576
156	283	4251
435	224	907
659	717	5203
685	971	3203
778	303	2298
54	680	8653
400	336	2233
373	74	793
24	52	3836
879	521	5935
962	841	9990
701	195	9007
65	847	6030
251	698	6996
16	685	1233
973	428	740
67	420	1864
82	573	9230
992	265	3864
498	445	7481
105	440	5040
355	938	371
812	133	6717
819	334	1407
715	446	6971
853	596	526
404	775	3890
288	424	4853
695	213	8851
788	473	383
667	280	7769
445	564	8924
409	425	8042
868	872	6921
127	594	8028
596	159	6148
877	103	1936
941	4	1317
512	467	8100
280	15	5049
499	113	2646
342	355	9897
266	619	9630
697	137	7938
949	130	5974
401	187	1590
67	741	5917
492	278	9928
557	250	1526
565	807	6423
406	15	9782
148	551	4742
98	807	7940
554	747	9349
661	520	3723
267	311	830
221	167	9378
721	756	6205
98	55	7821
361	580	3376
524	975	6923
881	421	7431
770	348	6236
96	68	1509
236	846	2968
280	527	3563
103	227	5554
946	362	7903
986	679	6287
954	484	1475
649	6	4865
343	618	6236
560	626	1854
801	996	214
483	971	8624
154	71	3747
69	700	5441
425	793	3896
280	636	9667
744	500	597
835	734	4869
810	851	8266
763	142	1904
777	48	8132
348	992	6830
323	666	2915
530	413	391
435	507	1600
411	346	2539
53	354	81
862	447	6327
102	780	9752
129	693	7041
150	539	1162
540	783	9268
200	609	5070
235	948	4281
851	166	5135
621	641	9623
123	792	7967
543	155	295
14	67	7121
247	301	3109
515	362	9560
345	72	6043
737	839	1921
159	291	6975
794	400	6729
421	898	7719
776	870	3776
739	661	152
743	177	9602
846	908	4256
264	474	3901
777	831	9344
888	55	4620
151	556	9157
652	668	5552
506	915	712
144	533	1588
999	420	2164
492	130	256
182	309	2831
373	177	6418
168	340	7577
727	320	3367
474	767	7740
932	205	235
534	792	9217
395	442	8382
491	58	3068
676	665	4756
695	679	1154
670	976	7968
355	11	1041
58	586	9182
868	5	3269
387	101	9878
295	204	4017
451	803	8716
353	363	1119
18	110	456
348	42	7309
219	911	1892
8	414	8837
500	384	8582
287	226	4752
238	675	4469
63	360	2599
998	150	7363
98	743	8599
983	404	2006
318	648	6567
573	218	841
487	154	7317
319	19	2088
533	677	443
442	13	2952
872	46	3703
491	138	8906
237	770	690
787	658	1473
680	393	3184
31	775	7960
331	169	7824
910	242	4510
650	900	8068
30	187	3734
72	42	2158
776	737	9239
281	778	5705
119	514	4145
593	841	8053
891	105	2861
63	707	2519
451	76	4441
137	351	6547
211	479	7736
304	283	8015
790	771	518
566	554	6335
97	358	5653
247	176	8206
51	58	427
537	87	6956
947	93	4261
640	797	128
773	677	4832
194	635	398
619	233	3159
793	680	404
655	187	3646
408	772	7300
775	373	5527
33	806	4876
426	824	1979
258	314	3564
162	470	6389
358	532	9404
650	30	82
616	184	1118
594	572	4953
180	413	9484
218	853	3242
200	767	4145
149	564	3624
173	51	2821
835	69	302
21	891	95
301	252	783
761	654	7145
839	43	6479
245	361	3233
513	64	3310
102	328	5662
335	123	8660
755	9	815
659	62	5359
464	887	4984
849	869	5919
223	833	8133
707	370	8034
522	312	5918
228	246	2130
740	418	2945
804	848	6146
540	562	6814
699	183	297
659	422	6953
888	422	6119
267	456	2365
983	758	574
675	510	5348
957	424	4903
155	367	4474
708	430	9728
930	432	4763
36	351	9575
923	335	3020
213	551	9425
970	652	4363
326	451	8577
344	938	6929
35	9	7278
239	531	8825
750	634	6682
737	73	920
558	923	121
72	278	1952
319	980	2313
118	552	1715
446	966	3158
875	920	983
177	628	6112
332	537	85
637	7	1734
932	625	9387
196	948	3271
373	128	2156
613	963	8553
119	397	6937
214	782	5601
899	212	4655
466	131	7313
680	969	7341
147	765	2396
66	318	4251
51	375	3372
199	538	4587
112	644	2156
160	646	8706
406	326	4949
63	210	209
566	466	7748
265	724	9291
700	33	1121
194	11	2396
251	340	1475
873	840	6714
565	861	5080
962	11	1341
531	943	8095
582	185	9866
527	818	2986
667	74	7001
744	577	8348
605	286	9673
491	107	8379
228	604	8011
483	564	965
165	644	2543
545	140	8809
279	387	1251
264	453	5363
503	668	5347
186	862	8159
833	142	9017
830	950	1167
435	984	5858
22	338	5089
899	229	9498
275	170	8556
498	753	1471
181	546	6538
219	977	7937
571	958	1099
610	216	8677
359	265	2967
327	621	7346
45	919	5336
216	408	576
706	549	2646
269	645	1394
180	793	54
914	262	3915
671	403	1204
529	637	4836
918	311	582
102	551	6928
639	965	2750
516	340	3642
677	610	125
873	934	4476
656	691	939
194	313	4105
7	72	4601
783	329	8475
676	76	6062
298	558	1629
510	382	4959
824	202	3928
385	902	1796
938	700	297
887	966	4077
765	136	9612
936	976	341
744	661	8057
400	672	158
404	232	683
19	222	7081
460	942	573
446	439	7408
721	273	9128
105	491	188
838	851	1120
131	327	8362
763	814	9904
33	338	4640
607	144	4288
67	92	618
500	798	2063
613	457	5642
417	248	6948
255	256	8442
434	929	4112
943	92	4077
636	395	460
101	945	3460
190	445	7932
852	916	1680
233	52	1922
82	640	8295
654	742	3131
982	197	9623
255	6	6153
534	216	9740
536	766	2166
975	579	7851
829	721	5363
643	990	5324
812	856	512
620	178	8021
773	460	7223
947	357	5173
637	809	9508
188	426	2369
966	801	2116
684	214	7469
273	930	1589
529	301	1098
581	255	9125
686	147	7492
456	844	8698
85	196	3625
783	767	6316
329	993	5843
126	977	297
204	742	4003
160	328	8657
869	289	9837
835	672	4722
283	353	5454
737	531	1613
452	276	7013
237	351	8595
990	159	7790
802	225	6386
1	174	5771
83	696	4491
321	787	1533
426	968	856
649	598	5871
992	4	2487
598	408	6322
936	142	3901
176	95	6289
512	256	6068
420	628	8792
392	119	7968
495	397	5916
852	537	7193
448	512	6779
640	461	824
559	192	9853
342	802	7775
117	825	6510
262	542	7489
50	758	2476
175	672	4421
523	404	1258
877	810	9798
383	521	5238
284	184	1395
416	455	1144
46	632	4155
717	664	9346
510	274	8491
947	197	7646
575	14	4312
319	681	2493
989	220	4618
985	868	3745
532	557	1578
711	545	3284
470	759	8829
36	291	7823
206	476	1292
405	577	8651
750	978	4825
854	846	9759
92	998	3486
578	150	6279
572	89	7373
51	697	5841
52	707	8782
291	960	6749
237	513	7010
947	130	8453
268	736	5460
949	203	6888
236	836	1515
456	272	325
331	535	7434
501	176	2834
926	936	6431
739	37	5194
563	873	2304
75	909	3158
8	175	4053
644	836	3440
390	312	233
424	12	9448
993	715	6850
455	1	4446
949	545	2441
191	573	6729
850	669	3344
782	152	7855
52	658	8754
920	191	8751
362	424	6636
768	316	6027
569	605	648
610	256	8011
93	514	6803
177	749	3423
418	661	3653
352	975	9808
479	811	8190
793	941	7149
327	310	71
342	550	4144
97	885	785
325	327	5378
654	32	1645
164	337	4793
525	214	999
254	398	5993
741	299	2373
884	82	866
441	105	8234
972	98	1727
870	775	1400
507	456	8316
464	340	1642
239	825	3129
67	244	9780
759	90	7519
11	140	1574
455	955	3080
160	413	6917
975	929	7617
237	602	2892
20	736	4730
805	297	5296
98	652	8241
393	563	8840
333	290	8034
93	313	9247
34	468	7197
664	730	9267
697	332	604
434	568	3027
669	966	7623
36	505	1134
14	925	4290
245	421	6910
601	601	1613
898	405	2111
357	31	1659
647	576	9039
204	235	604
798	731	1313
450	222	4935
775	621	8699
518	180	5306
994	529	3371
78	920	385
739	90	6853
237	891	4952
505	880	4192
946	904	1965
875	947	2610
746	848	87
361	376	7599
590	138	2279
963	60	6312
222	822	1480
53	163	3356
373	778	2366
364	855	1843
843	478	9645
25	50	6426
137	475	7891
987	506	5807
406	265	1757
732	57	472
953	12	3143
975	196	9311
229	371	4647
408	470	1663
471	813	453
958	292	3058
666	452	5455
581	136	9393
989	455	4699
465	516	375
882	634	7182
561	27	593
359	717	3919
812	328	2638
280	277	2223
114	94	7935
260	250	9766
253	434	9079
523	432	7480
268	395	1397
152	347	6323
560	481	7009
61	71	6961
281	95	9082
154	740	324
20	834	3746
623	487	9541
598	345	5971
852	19	3437
820	950	9339
274	852	7048
161	434	2291
373	573	2273
427	801	4755
868	303	6971
992	808	5400
699	901	2791
224	336	8231
495	339	8273
147	972	5268
344	845	9016
790	336	7276
695	935	5
379	23	6985
582	763	2975
64	964	6051
515	675	1959
519	563	4847
558	402	9402
841	788	3766
771	213	5380
357	723	4396
2	746	8010
520	944	1899
971	773	7491
964	381	1451
807	217	8439
774	862	3124
979	937	7191
122	795	9979
513	256	6597
849	415	7846
948	45	361
245	957	8743
602	720	5916
509	849	5956
500	221	1647
686	430	3774
409	665	2106
137	136	4590
217	579	8212
38	444	7546
133	213	8974
213	373	618
562	254	8772
747	399	6525
109	554	205
51	456	4320
136	38	6856
911	978	6919
468	701	2881
11	539	7097
42	917	7872
584	263	2679
664	773	7352
189	717	7017
662	466	7768
130	430	9159
432	353	7523
451	375	6604
625	601	5087
492	416	8809
210	383	773
805	874	3627
670	547	8817
885	560	7226
275	580	7239
342	737	8201
525	831	1246
468	827	8024
866	340	6281
832	291	6527
704	846	1387
204	957	6077
972	423	3036
101	214	3758
951	44	6167
265	6	8918
914	264	8659
337	414	671
762	247	9524
497	907	4617
167	776	6098
334	287	5049
699	393	4979
759	807	7868
284	195	1491
33	263	2679
408	406	1854
824	92	9350
482	736	3430
787	545	8149
764	958	528
548	357	8442
6	811	3434
744	214	3829
54	236	3874
401	704	9172
698	434	8303
670	26	1752
518	436	2382
652	144	3971
162	251	7481
808	151	1943
189	290	2493
104	887	8162
139	482	18
171	744	6708
524	460	9880
101	934	8571
123	103	5652
225	498	501
143	30	8157
148	713	9816
769	875	2723
369	85	3409
537	628	5988
635	279	2574
751	751	4605
834	839	5490
978	347	7448
7	185	3818
28	511	3914
101	532	3497
296	244	4104
623	94	9669
522	833	2033
86	156	1098
41	334	601
970	190	5626
632	713	4109
47	974	2323
537	482	3595
978	231	3146
252	123	3073
197	620	4198
369	144	367
